   2.3774647e-09   1.0054586e-07   3.2133747e-06
   1.0237746e-07   4.3295679e-06   3.2133926e-06
   2.0237746e-07   8.5585964e-06   3.2133922e-06
   3.0237746e-07   1.2787622e-05   3.2133923e-06
   4.0237746e-07   1.7016650e-05   3.2133922e-06
   5.0237746e-07   2.1245682e-05   3.2133920e-06
   6.0237746e-07   2.5474707e-05   3.2133921e-06
   7.0237746e-07   2.9703732e-05   3.2133921e-06
   8.0237746e-07   3.3932762e-05   3.2133921e-06
   9.0237746e-07   3.8161791e-05   3.2133920e-06
   1.0023775e-06   4.2390818e-05   3.2133920e-06
   1.1023775e-06   4.6619844e-05   3.2133921e-06
   1.2023775e-06   5.0848867e-05   3.2133921e-06
   1.3023775e-06   5.5077895e-05   3.2133921e-06
   1.4023775e-06   5.9306921e-05   3.2133921e-06
   1.5023775e-06   6.3535950e-05   3.2133921e-06
   1.6023775e-06   6.7764977e-05   3.2133921e-06
   1.7023775e-06   7.1994002e-05   3.2133921e-06
   1.8023775e-06   7.6223032e-05   3.2133921e-06
   1.9023775e-06   8.0452059e-05   3.2133921e-06
   2.0023775e-06   8.4681083e-05   3.2133921e-06
   2.1023775e-06   8.8910113e-05   3.2133921e-06
   2.2023775e-06   9.3139139e-05   3.2133921e-06
   2.3023775e-06   9.7368163e-05   3.2133921e-06
   2.4023775e-06   1.0159719e-04   3.2133921e-06
   2.5023775e-06   1.0582622e-04   3.2133921e-06
   2.6023775e-06   1.1005525e-04   3.2133921e-06
   2.7023775e-06   1.1428428e-04   3.2133921e-06
   2.8023775e-06   1.1851330e-04   3.2133921e-06
   2.9023775e-06   1.2274233e-04   3.2133921e-06
   3.0023775e-06   1.2697136e-04   3.2133921e-06
   3.1023775e-06   1.3120038e-04   3.2133921e-06
   3.2023775e-06   1.3542941e-04   3.2133921e-06
   3.3023775e-06   1.3965844e-04   3.2133921e-06
   3.4023775e-06   1.4388746e-04   3.2133921e-06
   3.5023775e-06   1.4811649e-04   3.2133921e-06
   3.6023775e-06   1.5234552e-04   3.2133921e-06
   3.7023775e-06   1.5657455e-04   3.2133921e-06
   3.8023775e-06   1.6080357e-04   3.2133921e-06
   3.9023775e-06   1.6503260e-04   3.2133921e-06
   4.0023775e-06   1.6926163e-04   3.2133921e-06
   4.1023775e-06   1.7349066e-04   3.2133921e-06
   4.2023775e-06   1.7771968e-04   3.2133921e-06
   4.3023775e-06   1.8194871e-04   3.2133921e-06
   4.4023775e-06   1.8617774e-04   3.2133921e-06
   4.5023775e-06   1.9040676e-04   3.2133921e-06
   4.6023775e-06   1.9463579e-04   3.2133921e-06
   4.7023775e-06   1.9886481e-04   3.2133921e-06
   4.8023775e-06   2.0309385e-04   3.2133921e-06
   4.9023775e-06   2.0732287e-04   3.2133921e-06
