   3.8405198e-09   1.0059462e-07   3.4578418e-06
   1.0384052e-07   2.7199496e-06   3.4577396e-06
   2.0384052e-07   5.3393127e-06   3.4577303e-06
   3.0384052e-07   7.9586658e-06   3.4577332e-06
   4.0384052e-07   1.0578025e-05   3.4577320e-06
   5.0384052e-07   1.3197380e-05   3.4577326e-06
   6.0384052e-07   1.5816737e-05   3.4577325e-06
   7.0384052e-07   1.8436089e-05   3.4577336e-06
   8.0384052e-07   2.1055453e-05   3.4577320e-06
   9.0384052e-07   2.3674809e-05   3.4577322e-06
   1.0038405e-06   2.6294163e-05   3.4577326e-06
   1.1038405e-06   2.8913521e-05   3.4577324e-06
   1.2038405e-06   3.1532876e-05   3.4577327e-06
   1.3038405e-06   3.4152229e-05   3.4577332e-06
   1.4038405e-06   3.6771586e-05   3.4577330e-06
   1.5038405e-06   3.9390948e-05   3.4577324e-06
   1.6038405e-06   4.2010299e-05   3.4577331e-06
   1.7038405e-06   4.4629655e-05   3.4577331e-06
   1.8038405e-06   4.7249016e-05   3.4577326e-06
   1.9038405e-06   4.9868374e-05   3.4577325e-06
   2.0038405e-06   5.2487727e-05   3.4577328e-06
   2.1038405e-06   5.5107082e-05   3.4577330e-06
   2.2038405e-06   5.7726444e-05   3.4577325e-06
   2.3038405e-06   6.0345795e-05   3.4577330e-06
   2.4038405e-06   6.2965153e-05   3.4577328e-06
   2.5038405e-06   6.5584513e-05   3.4577326e-06
   2.6038405e-06   6.8203868e-05   3.4577327e-06
   2.7038405e-06   7.0823224e-05   3.4577327e-06
   2.8038405e-06   7.3442582e-05   3.4577326e-06
   2.9038405e-06   7.6061934e-05   3.4577329e-06
   3.0038405e-06   7.8681295e-05   3.4577326e-06
   3.1038405e-06   8.1300650e-05   3.4577327e-06
   3.2038405e-06   8.3920007e-05   3.4577327e-06
   3.3038405e-06   8.6539366e-05   3.4577326e-06
   3.4038405e-06   8.9158718e-05   3.4577329e-06
   3.5038405e-06   9.1778081e-05   3.4577325e-06
   3.6038405e-06   9.4397436e-05   3.4577326e-06
   3.7038405e-06   9.7016794e-05   3.4577326e-06
   3.8038405e-06   9.9636144e-05   3.4577329e-06
   3.9038405e-06   1.0225551e-04   3.4577326e-06
   4.0038405e-06   1.0487486e-04   3.4577327e-06
   4.1038405e-06   1.0749422e-04   3.4577327e-06
   4.2038405e-06   1.1011357e-04   3.4577327e-06
   4.3038405e-06   1.1273293e-04   3.4577327e-06
   4.4038405e-06   1.1535229e-04   3.4577326e-06
   4.5038405e-06   1.1797164e-04   3.4577327e-06
   4.6038405e-06   1.2059100e-04   3.4577327e-06
   4.7038405e-06   1.2321035e-04   3.4577328e-06
   4.8038405e-06   1.2582971e-04   3.4577328e-06
   4.9038405e-06   1.2844907e-04   3.4577327e-06
