   9.0775924e-09   1.0485594e-07   2.9167421e-06
   1.0907759e-07   1.2599172e-06   2.9175001e-06
   2.0907759e-07   2.4149859e-06   2.9174698e-06
   3.0907759e-07   3.5700564e-06   2.9174480e-06
   4.0907759e-07   4.7251217e-06   2.9174600e-06
   5.0907759e-07   5.8801907e-06   2.9174543e-06
   6.0907759e-07   7.0352580e-06   2.9174554e-06
   7.0907759e-07   8.1903236e-06   2.9174605e-06
   8.0907759e-07   9.3453875e-06   2.9174681e-06
   9.0907759e-07   1.0500458e-05   2.9174615e-06
   1.0090776e-06   1.1655525e-05   2.9174607e-06
   1.1090776e-06   1.2810591e-05   2.9174643e-06
   1.2090776e-06   1.3965658e-05   2.9174631e-06
   1.3090776e-06   1.5120729e-05   2.9174584e-06
   1.4090776e-06   1.6275796e-05   2.9174587e-06
   1.5090776e-06   1.7430860e-05   2.9174630e-06
   1.6090776e-06   1.8585927e-05   2.9174628e-06
   1.7090776e-06   1.9740999e-05   2.9174588e-06
   1.8090776e-06   2.0896065e-05   2.9174594e-06
   1.9090776e-06   2.2051128e-05   2.9174641e-06
   2.0090776e-06   2.3206203e-05   2.9174564e-06
   2.1090776e-06   2.4361265e-05   2.9174618e-06
   2.2090776e-06   2.5516331e-05   2.9174626e-06
   2.3090776e-06   2.6671402e-05   2.9174595e-06
   2.4090776e-06   2.7826468e-05   2.9174608e-06
   2.5090776e-06   2.8981533e-05   2.9174622e-06
   2.6090776e-06   3.0136604e-05   2.9174595e-06
   2.7090776e-06   3.1291669e-05   2.9174613e-06
   2.8090776e-06   3.2446740e-05   2.9174590e-06
   2.9090776e-06   3.3601804e-05   2.9174611e-06
   3.0090776e-06   3.4756874e-05   2.9174591e-06
   3.1090776e-06   3.5911938e-05   2.9174614e-06
   3.2090776e-06   3.7067008e-05   2.9174597e-06
   3.3090776e-06   3.8222078e-05   2.9174583e-06
   3.4090776e-06   3.9377140e-05   2.9174611e-06
   3.5090776e-06   4.0532210e-05   2.9174598e-06
   3.6090776e-06   4.1687280e-05   2.9174588e-06
   3.7090776e-06   4.2842340e-05   2.9174619e-06
   3.8090776e-06   4.3997410e-05   2.9174610e-06
   3.9090776e-06   4.5152479e-05   2.9174603e-06
   4.0090776e-06   4.6307547e-05   2.9174598e-06
   4.1090776e-06   4.7462615e-05   2.9174594e-06
   4.2090776e-06   4.8617683e-05   2.9174593e-06
   4.3090776e-06   4.9772750e-05   2.9174592e-06
   4.4090776e-06   5.0927818e-05   2.9174593e-06
   4.5090776e-06   5.2082884e-05   2.9174596e-06
   4.6090776e-06   5.3237951e-05   2.9174599e-06
   4.7090776e-06   5.4393017e-05   2.9174604e-06
   4.8090776e-06   5.5548083e-05   2.9174610e-06
   4.9090776e-06   5.6703154e-05   2.9174597e-06
