   2.2189670e-09   9.4851089e-08   2.7334686e-06
   1.0221897e-07   4.3692850e-06   2.7344463e-06
   2.0221897e-07   8.6437254e-06   2.7344312e-06
   3.0221897e-07   1.2918163e-05   2.7344347e-06
   4.0221897e-07   1.7192603e-05   2.7344299e-06
   5.0221897e-07   2.1467039e-05   2.7344348e-06
   6.0221897e-07   2.5741479e-05   2.7344315e-06
   7.0221897e-07   3.0015913e-05   2.7344366e-06
   8.0221897e-07   3.4290354e-05   2.7344339e-06
   9.0221897e-07   3.8564794e-05   2.7344325e-06
   1.0022190e-06   4.2839224e-05   2.7344384e-06
   1.1022190e-06   4.7113664e-05   2.7344369e-06
   1.2022190e-06   5.1388103e-05   2.7344361e-06
   1.3022190e-06   5.5662541e-05   2.7344359e-06
   1.4022190e-06   5.9936979e-05   2.7344362e-06
   1.5022190e-06   6.4211416e-05   2.7344368e-06
   1.6022190e-06   6.8485858e-05   2.7344346e-06
   1.7022190e-06   7.2760292e-05   2.7344364e-06
   1.8022190e-06   7.7034733e-05   2.7344351e-06
   1.9022190e-06   8.1309172e-05   2.7344345e-06
   2.0022190e-06   8.5583611e-05   2.7344344e-06
   2.1022190e-06   8.9858048e-05   2.7344347e-06
   2.2022190e-06   9.4132484e-05   2.7344355e-06
   2.3022190e-06   9.8406919e-05   2.7344366e-06
   2.4022190e-06   1.0268136e-04   2.7344348e-06
   2.5022190e-06   1.0695580e-04   2.7344353e-06
   2.6022190e-06   1.1123023e-04   2.7344361e-06
   2.7022190e-06   1.1550467e-04   2.7344357e-06
   2.8022190e-06   1.1977911e-04   2.7344358e-06
   2.9022190e-06   1.2405355e-04   2.7344347e-06
   3.0022190e-06   1.2832799e-04   2.7344357e-06
   3.1022190e-06   1.3260243e-04   2.7344355e-06
   3.2022190e-06   1.3687686e-04   2.7344358e-06
   3.3022190e-06   1.4115130e-04   2.7344348e-06
   3.4022190e-06   1.4542574e-04   2.7344361e-06
   3.5022190e-06   1.4970018e-04   2.7344360e-06
   3.6022190e-06   1.5397462e-04   2.7344347e-06
   3.7022190e-06   1.5824905e-04   2.7344357e-06
   3.8022190e-06   1.6252349e-04   2.7344353e-06
   3.9022190e-06   1.6679793e-04   2.7344355e-06
   4.0022190e-06   1.7107236e-04   2.7344361e-06
   4.1022190e-06   1.7534681e-04   2.7344354e-06
   4.2022190e-06   1.7962124e-04   2.7344353e-06
   4.3022190e-06   1.8389568e-04   2.7344356e-06
   4.4022190e-06   1.8817012e-04   2.7344347e-06
   4.5022190e-06   1.9244456e-04   2.7344359e-06
   4.6022190e-06   1.9671899e-04   2.7344359e-06
   4.7022190e-06   2.0099344e-04   2.7344347e-06
   4.8022190e-06   2.0526787e-04   2.7344357e-06
   4.9022190e-06   2.0954231e-04   2.7344354e-06
