   4.9926758e-08   7.4100280e-08   7.0966953e-06
   1.4992676e-07   2.2252368e-07   7.0966354e-06
   2.4992676e-07   3.7094708e-07   7.0966235e-06
   3.4992676e-07   5.1936414e-07   7.0966483e-06
   4.4992676e-07   6.6778302e-07   7.0966554e-06
   5.4992676e-07   8.1620370e-07   7.0966545e-06
   6.4992676e-07   9.6462620e-07   7.0966492e-06
   7.4992676e-07   1.1130437e-06   7.0966564e-06
   8.4992676e-07   1.2614639e-06   7.0966566e-06
   9.4992676e-07   1.4098869e-06   7.0966520e-06
   1.0499268e-06   1.5583126e-06   7.0966440e-06
   1.1499268e-06   1.7067305e-06   7.0966485e-06
   1.2499268e-06   1.8551521e-06   7.0966474e-06
   1.3499268e-06   2.0035712e-06   7.0966496e-06
   1.4499268e-06   2.1519944e-06   7.0966468e-06
   1.5499268e-06   2.3004146e-06   7.0966475e-06
   1.6499268e-06   2.4488319e-06   7.0966511e-06
   1.7499268e-06   2.5972542e-06   7.0966496e-06
   1.8499268e-06   2.7456730e-06   7.0966512e-06
   1.9499268e-06   2.8940973e-06   7.0966481e-06
   2.0499268e-06   3.0425178e-06   7.0966484e-06
   2.1499268e-06   3.1909344e-06   7.0966516e-06
   2.2499268e-06   3.3393574e-06   7.0966499e-06
   2.3499268e-06   3.4877760e-06   7.0966514e-06
   2.4499268e-06   3.6362014e-06   7.0966481e-06
   2.5499268e-06   3.7846221e-06   7.0966482e-06
   2.6499268e-06   3.9330380e-06   7.0966513e-06
   2.7499268e-06   4.0814617e-06   7.0966495e-06
   2.8499268e-06   4.2298801e-06   7.0966508e-06
   2.9499268e-06   4.3783000e-06   7.0966513e-06
   3.0499268e-06   4.5267213e-06   7.0966509e-06
   3.1499268e-06   4.6751441e-06   7.0966497e-06
   3.2499268e-06   4.8235684e-06   7.0966479e-06
   3.3499268e-06   4.9719866e-06   7.0966492e-06
   3.4499268e-06   5.1204065e-06   7.0966496e-06
   3.5499268e-06   5.2688281e-06   7.0966492e-06
   3.6499268e-06   5.4172514e-06   7.0966481e-06
   3.7499268e-06   5.5656678e-06   7.0966500e-06
   3.8499268e-06   5.7140862e-06   7.0966510e-06
   3.9499268e-06   5.8625066e-06   7.0966511e-06
   4.0499268e-06   6.0109288e-06   7.0966505e-06
   4.1499268e-06   6.1593530e-06   7.0966491e-06
   4.2499268e-06   6.3077695e-06   7.0966507e-06
   4.3499268e-06   6.4561881e-06   7.0966515e-06
   4.4499268e-06   6.6046139e-06   7.0966496e-06
   4.5499268e-06   6.7530366e-06   7.0966489e-06
   4.6499268e-06   6.9014562e-06   7.0966493e-06
   4.7499268e-06   7.0498781e-06   7.0966489e-06
   4.8499268e-06   7.1982967e-06   7.0966496e-06
   4.9499268e-06   7.3467177e-06   7.0966496e-06
