   9.0775924e-10   1.0019481e-07   3.0851777e-06
   1.0090776e-07   1.1137266e-05   3.0850594e-06
   2.0090776e-07   2.2174345e-05   3.0850598e-06
   3.0090776e-07   3.3211420e-05   3.0850596e-06
   4.0090776e-07   4.4248499e-05   3.0850598e-06
   5.0090776e-07   5.5285578e-05   3.0850598e-06
   6.0090776e-07   6.6322655e-05   3.0850598e-06
   7.0090776e-07   7.7359731e-05   3.0850598e-06
   8.0090776e-07   8.8396814e-05   3.0850599e-06
   9.0090776e-07   9.9433886e-05   3.0850598e-06
   1.0009078e-06   1.1047097e-04   3.0850599e-06
   1.1009078e-06   1.2150804e-04   3.0850598e-06
   1.2009078e-06   1.3254512e-04   3.0850598e-06
   1.3009078e-06   1.4358220e-04   3.0850599e-06
   1.4009078e-06   1.5461928e-04   3.0850598e-06
   1.5009078e-06   1.6565635e-04   3.0850599e-06
   1.6009078e-06   1.7669343e-04   3.0850598e-06
   1.7009078e-06   1.8773051e-04   3.0850599e-06
   1.8009078e-06   1.9876758e-04   3.0850598e-06
   1.9009078e-06   2.0980467e-04   3.0850599e-06
   2.0009078e-06   2.2084174e-04   3.0850599e-06
   2.1009078e-06   2.3187882e-04   3.0850598e-06
   2.2009078e-06   2.4291590e-04   3.0850599e-06
   2.3009078e-06   2.5395298e-04   3.0850599e-06
   2.4009078e-06   2.6499005e-04   3.0850599e-06
   2.5009078e-06   2.7602713e-04   3.0850599e-06
   2.6009078e-06   2.8706421e-04   3.0850599e-06
   2.7009078e-06   2.9810129e-04   3.0850599e-06
   2.8009078e-06   3.0913837e-04   3.0850599e-06
   2.9009078e-06   3.2017544e-04   3.0850599e-06
   3.0009078e-06   3.3121252e-04   3.0850599e-06
   3.1009078e-06   3.4224960e-04   3.0850598e-06
   3.2009078e-06   3.5328667e-04   3.0850598e-06
   3.3009078e-06   3.6432375e-04   3.0850599e-06
   3.4009078e-06   3.7536083e-04   3.0850599e-06
   3.5009078e-06   3.8639791e-04   3.0850599e-06
   3.6009078e-06   3.9743498e-04   3.0850598e-06
   3.7009078e-06   4.0847206e-04   3.0850598e-06
   3.8009078e-06   4.1950914e-04   3.0850599e-06
   3.9009078e-06   4.3054622e-04   3.0850598e-06
   4.0009078e-06   4.4158329e-04   3.0850598e-06
   4.1009078e-06   4.5262037e-04   3.0850598e-06
   4.2009078e-06   4.6365745e-04   3.0850598e-06
   4.3009078e-06   4.7469453e-04   3.0850599e-06
   4.4009078e-06   4.8573161e-04   3.0850598e-06
   4.5009078e-06   4.9676868e-04   3.0850599e-06
   4.6009078e-06   5.0780576e-04   3.0850599e-06
   4.7009078e-06   5.1884284e-04   3.0850598e-06
   4.8009078e-06   5.2987992e-04   3.0850599e-06
   4.9009078e-06   5.4091699e-04   3.0850598e-06
