   1.1094835e-09   1.0034108e-07   5.8938239e-06
   1.0110948e-07   9.1442515e-06   5.8938213e-06
   2.0110948e-07   1.8188162e-05   5.8938213e-06
   3.0110948e-07   2.7232072e-05   5.8938213e-06
   4.0110948e-07   3.6275983e-05   5.8938213e-06
   5.0110948e-07   4.5319893e-05   5.8938213e-06
   6.0110948e-07   5.4363804e-05   5.8938213e-06
   7.0110948e-07   6.3407714e-05   5.8938213e-06
   8.0110948e-07   7.2451625e-05   5.8938213e-06
   9.0110948e-07   8.1495535e-05   5.8938213e-06
   1.0011095e-06   9.0539445e-05   5.8938213e-06
   1.1011095e-06   9.9583356e-05   5.8938213e-06
   1.2011095e-06   1.0862726e-04   5.8938212e-06
   1.3011095e-06   1.1767117e-04   5.8938212e-06
   1.4011095e-06   1.2671508e-04   5.8938212e-06
   1.5011095e-06   1.3575899e-04   5.8938213e-06
   1.6011095e-06   1.4480291e-04   5.8938213e-06
   1.7011095e-06   1.5384682e-04   5.8938213e-06
   1.8011095e-06   1.6289072e-04   5.8938212e-06
   1.9011095e-06   1.7193463e-04   5.8938212e-06
   2.0011095e-06   1.8097855e-04   5.8938212e-06
   2.1011095e-06   1.9002246e-04   5.8938213e-06
   2.2011095e-06   1.9906637e-04   5.8938213e-06
   2.3011095e-06   2.0811027e-04   5.8938212e-06
   2.4011095e-06   2.1715418e-04   5.8938212e-06
   2.5011095e-06   2.2619810e-04   5.8938213e-06
   2.6011095e-06   2.3524201e-04   5.8938212e-06
   2.7011095e-06   2.4428592e-04   5.8938213e-06
   2.8011095e-06   2.5332983e-04   5.8938212e-06
   2.9011095e-06   2.6237373e-04   5.8938212e-06
   3.0011095e-06   2.7141765e-04   5.8938212e-06
   3.1011095e-06   2.8046156e-04   5.8938212e-06
   3.2011095e-06   2.8950547e-04   5.8938213e-06
   3.3011095e-06   2.9854938e-04   5.8938212e-06
   3.4011095e-06   3.0759329e-04   5.8938212e-06
   3.5011095e-06   3.1663719e-04   5.8938212e-06
   3.6011095e-06   3.2568111e-04   5.8938213e-06
   3.7011095e-06   3.3472502e-04   5.8938212e-06
   3.8011095e-06   3.4376893e-04   5.8938212e-06
   3.9011095e-06   3.5281283e-04   5.8938212e-06
   4.0011095e-06   3.6185675e-04   5.8938213e-06
   4.1011095e-06   3.7090066e-04   5.8938212e-06
   4.2011095e-06   3.7994457e-04   5.8938212e-06
   4.3011095e-06   3.8898848e-04   5.8938212e-06
   4.4011095e-06   3.9803239e-04   5.8938212e-06
   4.5011095e-06   4.0707630e-04   5.8938212e-06
   4.6011095e-06   4.1612021e-04   5.8938212e-06
   4.7011095e-06   4.2516412e-04   5.8938212e-06
   4.8011095e-06   4.3420803e-04   5.8938212e-06
   4.9011095e-06   4.4325194e-04   5.8938212e-06
