   6.6569011e-09   9.9278188e-08   3.7602243e-06
   1.0665690e-07   1.5905871e-06   3.7599371e-06
   2.0665690e-07   3.0818865e-06   3.7598992e-06
   3.0665690e-07   4.5731975e-06   3.7599097e-06
   4.0665690e-07   6.0645108e-06   3.7599186e-06
   5.0665690e-07   7.5558148e-06   3.7599124e-06
   6.0665690e-07   9.0471234e-06   3.7599131e-06
   7.0665690e-07   1.0538429e-05   3.7599104e-06
   8.0665690e-07   1.2029739e-05   3.7599128e-06
   9.0665690e-07   1.3521045e-05   3.7599115e-06
   1.0066569e-06   1.5012353e-05   3.7599111e-06
   1.1066569e-06   1.6503661e-05   3.7599114e-06
   1.2066569e-06   1.7994970e-05   3.7599123e-06
   1.3066569e-06   1.9486274e-05   3.7599099e-06
   1.4066569e-06   2.0977586e-05   3.7599123e-06
   1.5066569e-06   2.2468892e-05   3.7599112e-06
   1.6066569e-06   2.3960199e-05   3.7599108e-06
   1.7066569e-06   2.5451507e-05   3.7599112e-06
   1.8066569e-06   2.6942818e-05   3.7599121e-06
   1.9066569e-06   2.8434124e-05   3.7599116e-06
   2.0066569e-06   2.9925433e-05   3.7599118e-06
   2.1066569e-06   3.1416737e-05   3.7599108e-06
   2.2066569e-06   3.2908050e-05   3.7599123e-06
   2.3066569e-06   3.4399352e-05   3.7599106e-06
   2.4066569e-06   3.5890663e-05   3.7599115e-06
   2.5066569e-06   3.7381970e-05   3.7599111e-06
   2.6066569e-06   3.8873278e-05   3.7599114e-06
   2.7066569e-06   4.0364590e-05   3.7599122e-06
   2.8066569e-06   4.1855896e-05   3.7599118e-06
   2.9066569e-06   4.3347204e-05   3.7599119e-06
   3.0066569e-06   4.4838507e-05   3.7599109e-06
   3.1066569e-06   4.6329822e-05   3.7599123e-06
   3.2066569e-06   4.7821121e-05   3.7599107e-06
   3.3066569e-06   4.9312434e-05   3.7599115e-06
   3.4066569e-06   5.0803739e-05   3.7599111e-06
   3.5066569e-06   5.2295048e-05   3.7599113e-06
   3.6066569e-06   5.3786356e-05   3.7599112e-06
   3.7066569e-06   5.5277666e-05   3.7599117e-06
   3.8066569e-06   5.6768975e-05   3.7599119e-06
   3.9066569e-06   5.8260282e-05   3.7599117e-06
   4.0066569e-06   5.9751587e-05   3.7599113e-06
   4.1066569e-06   6.1242896e-05   3.7599115e-06
   4.2066569e-06   6.2734203e-05   3.7599113e-06
   4.3066569e-06   6.4225514e-05   3.7599118e-06
   4.4066569e-06   6.5716817e-05   3.7599111e-06
   4.5066569e-06   6.7208130e-05   3.7599118e-06
   4.6066569e-06   6.8699435e-05   3.7599114e-06
   4.7066569e-06   7.0190744e-05   3.7599115e-06
   4.8066569e-06   7.1682050e-05   3.7599114e-06
   4.9066569e-06   7.3173362e-05   3.7599118e-06
